-8.215373586509971959e-02
4.326386597279850352e-03
-2.370886705008187489e-01
1.269084989655963336e-01
-1.148818247279813354e-01
2.790786101481020076e-02
6.383257864925902247e-02
-2.324146960774615966e-01
-2.363245204283502265e-01
-1.305909439770541747e-02
-2.065570686202409523e-01
1.935092930099414216e-02
-1.607837304640950538e-01
1.703279300201944735e-01
-2.711053031825365056e-01
-6.930251831224173986e-02
-1.957235341693730479e-01
-1.121046946506578101e-01
-7.751688682576735046e-02
-2.131150715958541053e-01
-9.541595106506563229e-02
6.713081146958400913e-02
2.469583366553404213e-01
-6.294879150548574609e-01
2.542960589379798103e-02
-1.413742478572938277e-01
-1.172235815983408910e-02
-7.592956473147570266e-04
-1.316865046463732980e-01
-7.317372821015255546e-02
